nazwa,plec,prawdopodobienstwo,typ_wariantu
BORYS P.,M,0.0010203238217726918,first_initial
LECH P.,M,0.0010064859216372295,first_initial
YAROSLAV P.,M,0.0010038301630253732,first_initial
PAVLO P.,M,0.0009674416108173056,first_initial
ALIAKSANDR P.,M,0.0009494569998668393,first_initial
OLAF P.,M,0.0009300280289695741,first_initial
WACŁAW P.,M,0.0009183333726261362,first_initial
BRONISŁAW P.,M,0.0009051477640795508,first_initial
REMIGIUSZ P.,M,0.0009037499963891002,first_initial
KAJETAN P.,M,0.0008869767841036913,first_initial
VADYM P.,M,0.0008839948796973963,first_initial
BRUNO P.,M,0.0008639602094676024,first_initial
KUBA P.,M,0.0008227260625993056,first_initial
ANDREI P.,M,0.0008166224770176706,first_initial
ANATOLII P.,M,0.0008112177752812611,first_initial
BERNARD P.,M,0.0007813055467056153,first_initial
BOLESŁAW P.,M,0.0007780906810175786,first_initial
ILLIA P.,M,0.0007552138831505348,first_initial
ANTON P.,M,0.0007348996593826507,first_initial
YEVHEN P.,M,0.0007335484839485483,first_initial
TOBIASZ P.,M,0.0007287028892883191,first_initial
DAVID P.,M,0.0007254880236002825,first_initial
ALBERT P.,M,0.0007149115814092051,first_initial
NAZAR P.,M,0.0006866300818057519,first_initial
ALEXANDER P.,M,0.0006838345464248504,first_initial
GRACJAN P.,M,0.0006737240267972567,first_initial
PETRO P.,M,0.0006678068102410152,first_initial
LUCJAN P.,M,0.0006661760812688227,first_initial
YEVHENII P.,M,0.0006656635664489907,first_initial
SIARHEI P.,M,0.0006645453522966301,first_initial
SEWERYN P.,M,0.0006484710238564466,first_initial
DZMITRY P.,M,0.0006403639712518323,first_initial
EDMUND P.,M,0.0006333751327995787,first_initial
STANISLAV P.,M,0.000631604627058341,first_initial
KORNEL P.,M,0.0006179530959482722,first_initial
DANYLO P.,M,0.0006116165490848954,first_initial
ROMUALD P.,M,0.0006019719520207853,first_initial
OLIVIER P.,M,0.0006006207765866829,first_initial
VALERII P.,M,0.0005959615509518472,first_initial
SZCZEPAN P.,M,0.0005905568492154377,first_initial
MARK P.,M,0.0005760666574910983,first_initial
TARAS P.,M,0.0005702426254475536,first_initial
ALEX P.,M,0.0005584081923350707,first_initial
ERNEST P.,M,0.0005341802190339244,first_initial
KOSTIANTYN P.,M,0.0005264924967364454,first_initial
JOACHIM P.,M,0.0005040350291765368,first_initial
VIACHESLAV P.,M,0.000492480149602144,first_initial
JĘDRZEJ P.,M,0.00048218326094915694,first_initial
ALFRED P.,M,0.00048097186228409966,first_initial
TEODOR P.,M,0.00047864224946668173,first_initial
LEONARD P.,M,0.00047705811275083757,first_initial
LUDWIK P.,M,0.00046443161128043253,first_initial
FELIKS P.,M,0.00046266110553919496,first_initial
MILAN P.,M,0.00045776891862261737,first_initial
LESŁAW P.,M,0.00045576545159963796,first_initial
BOGUMIŁ P.,M,0.0004513857795028923,first_initial
NIKITA P.,M,0.0004399706766975446,first_initial
KYRYLO P.,M,0.0004377342483928234,first_initial
OLIVER P.,M,0.00043237613891276226,first_initial
GERARD P.,M,0.00042794987455966823,first_initial
DANIIL P.,M,0.00042692484492000437,first_initial
JULIUSZ P.,M,0.0004227781341050005,first_initial
PAVEL P.,M,0.00041993600646775064,first_initial
DENIS P.,M,0.000419330307135222,first_initial
MYKYTA P.,M,0.0004192371226225253,first_initial
YEHOR P.,M,0.00041728024785589425,first_initial
ALEKS P.,M,0.0004121550996575749,first_initial
MATVII P.,M,0.0004065174366394236,first_initial
MAKSIM P.,M,0.000385364552257269,first_initial
MICHAEL P.,M,0.0003835008620033347,first_initial
DORIAN P.,M,0.000382755385901761,first_initial
ALIAKSEI P.,M,0.00037935415118833083,first_initial
MARTIN P.,M,0.00037744386867804815,first_initial
OLEG P.,M,0.0003682186019210733,first_initial
NATANIEL P.,M,0.0003661219503853972,first_initial
VALENTYN P.,M,0.0003657492123346103,first_initial
STEPAN P.,M,0.0003598785880347172,first_initial
KLAUDIUSZ P.,M,0.00035726942167920914,first_initial
MIESZKO P.,M,0.0003518647199427996,first_initial
GUSTAW P.,M,0.00034804415492223427,first_initial
SAMUEL P.,M,0.00034627364918099663,first_initial
KONSTANTY P.,M,0.0003440838131326238,first_initial
TYMOFII P.,M,0.000333041448378063,first_initial
GIORGI P.,M,0.0003211604230092317,first_initial
ROSTYSLAV P.,M,0.0003186444411664204,first_initial
DAVYD P.,M,0.00031775918829580156,first_initial
CYPRIAN P.,M,0.00031100331112528967,first_initial
LEO P.,M,0.0003064838622594989,first_initial
EDUARD P.,M,0.0003051792790817449,first_initial
YAUHENI P.,M,0.000298423401911233,first_initial
ALOJZY P.,M,0.00029814384837314285,first_initial
FLORIAN P.,M,0.0002935312149946554,first_initial
BRAJAN P.,M,0.0002866821533114468,first_initial
SERGII P.,M,0.00027838873168143903,first_initial
KEVIN P.,M,0.0002775500710671686,first_initial
BENEDYKT P.,M,0.00027643185691480804,first_initial
NAZARII P.,M,0.00027554660404418923,first_initial
RAJMUND P.,M,0.0002692100571808125,first_initial
ULADZIMIR P.,M,0.0002621280342158621,first_initial
VITALI P.,M,0.0002584006537079935,first_initial
YURY P.,M,0.000256909701504846,first_initial
IWO P.,M,0.00025663014796675586,first_initial
VICTOR P.,M,0.00025574489509613704,first_initial
LEONID P.,M,0.00024856968761848995,first_initial
MIKHAIL P.,M,0.0002440502387526992,first_initial
BENIAMIN P.,M,0.00024162744142258458,first_initial
KORDIAN P.,M,0.00023612955517347836,first_initial
TYMUR P.,M,0.0002340794958941506,first_initial
JEREMI P.,M,0.0002338465346124088,first_initial
MARCELI P.,M,0.00023198284435847449,first_initial
ARIEL P.,M,0.00022993278507914673,first_initial
SVIATOSLAV P.,M,0.00022853501738869599,first_initial
MAXIMILIAN P.,M,0.00022806909482521242,first_initial
ULADZISLAU P.,M,0.00022713724969824524,first_initial
FRYDERYK P.,M,0.00022000863447694648,first_initial
RUDOLF P.,M,0.00021856427453014737,first_initial
IHAR P.,M,0.00021693354555795484,first_initial
ALEKSY P.,M,0.0002168869533016065,first_initial
THOMAS P.,M,0.00021674717653256143,first_initial
ANDRIY P.,M,0.00021553577786750412,first_initial
PATRICK P.,M,0.00020905945423508235,first_initial
OSCAR P.,M,0.0002071025794684513,first_initial
WINCENTY P.,M,0.00020663665690496774,first_initial
DZIANIS P.,M,0.00020649688013592266,first_initial
HIERONIM P.,M,0.00020165128547569342,first_initial
ERWIN P.,M,0.00020048647906698448,first_initial
ALEH P.,M,0.00020006714875984925,first_initial
ROLAND P.,M,0.00019545451538136182,first_initial
MIKALAI P.,M,0.0001943828934853496,first_initial
SERGIUSZ P.,M,0.0001915873581044481,first_initial
VIKTAR P.,M,0.0001877202008275344,first_initial
NICOLAS P.,M,0.00018375985903792397,first_initial
AMADEUSZ P.,M,0.00018101091591337084,first_initial
OLGIERD P.,M,0.00018045180883719054,first_initial
ARTSIOM P.,M,0.0001759323599713998,first_initial
ZYGFRYD P.,M,0.000174394815511904,first_initial
HENNADII P.,M,0.00016861737572470761,first_initial
PETER P.,M,0.00016745256931599865,first_initial
MAURYCY P.,M,0.00016577524808745775,first_initial
MAKAR P.,M,0.00016409792685891688,first_initial
RAMAN P.,M,0.00016139557599071213,first_initial
ZAKHAR P.,M,0.00015990462378756464,first_initial
EMILIAN P.,M,0.00015915914768599093,first_initial
OLIWER P.,M,0.00015380103820592975,first_initial
HRYHORII P.,M,0.00015366126143688468,first_initial
VADZIM P.,M,0.00015324193112974945,first_initial
MIKITA P.,M,0.00015249645502817574,first_initial
KEWIN P.,M,0.000151750978926602,first_initial
ILYA P.,M,0.00015105209508137663,first_initial
ARSEN P.,M,0.0001484429287258686,first_initial
ION P.,M,0.0001484429287258686,first_initial
BENJAMIN P.,M,0.00014811678293143009,first_initial
VLADIMIR P.,M,0.00014760426811159815,first_initial
MYROSLAV P.,M,0.00014294504247676235,first_initial
NATHAN P.,M,0.00014229275088788534,first_initial
JACOB P.,M,0.0001415472747863116,first_initial
BRUNON P.,M,0.00014070861417204115,first_initial
YURIY P.,M,0.00014056883740299608,first_initial
IURII P.,M,0.00014028928386490593,first_initial
WALENTY P.,M,0.00013907788519984863,first_initial
CHRISTIAN P.,M,0.00013879833166175848,first_initial
HUGO P.,M,0.0001363289420752955,first_initial
ARNOLD P.,M,0.000136002796280857,first_initial
JEREMIASZ P.,M,0.00013586301951181194,first_initial
KIRYL P.,M,0.00013493117438484478,first_initial
AUGUSTYN P.,M,0.00013344022218169733,first_initial
MAX P.,M,0.0001330208918745621,first_initial
ALEKSANDR P.,M,0.00013162312418411136,first_initial
ALEXANDR P.,M,0.00013083105582618927,first_initial
LEOPOLD P.,M,0.0001302253564936606,first_initial
DANYIL P.,M,0.0001291071423413,first_initial
SERGHEI P.,M,0.00012850144300877137,first_initial
OKTAWIAN P.,M,0.00012752300562545585,first_initial
MARKO P.,M,0.0001272434520873657,first_initial
VALERY P.,M,0.00012607864567865676,first_initial
HLIB P.,M,0.00012351607157949705,first_initial
TIMUR P.,M,0.00011936936076449319,first_initial
LEV P.,M,0.00011932276850814484,first_initial
JOHN P.,M,0.00011825114661213261,first_initial
PAUL P.,M,0.00011773863179230066,first_initial
EMANUEL P.,M,0.0001173658937415138,first_initial
KIRIL P.,M,0.00011731930148516544,first_initial
YAN P.,M,0.00011685337892168186,first_initial
HERBERT P.,M,0.00011662041763994008,first_initial
ALI P.,M,0.00011587494153836635,first_initial
ANATOL P.,M,0.00011564198025662456,first_initial
MATTHEW P.,M,0.00011457035836061233,first_initial
MIRON P.,M,0.00011457035836061233,first_initial
OREST P.,M,0.00011401125128443203,first_initial
LIUBOMYR P.,M,0.00011307940615746487,first_initial
KORNELIUSZ P.,M,0.0001130328139011165,first_initial
JONASZ P.,M,0.00011279985261937472,first_initial
ANTHONY P.,M,0.00011228733779954278,first_initial
JUAN P.,M,0.00011228733779954278,first_initial
VLADISLAV P.,M,0.00011154186169796905,first_initial
ARON P.,M,0.00011084297785274368,first_initial
WILHELM P.,M,0.00010986454046942817,first_initial
XAVIER P.,M,0.0001091656566242028,first_initial
NIKOLAS P.,M,0.00010897928759880937,first_initial
JONATAN P.,M,0.00010869973406071922,first_initial
EDWIN P.,M,0.00010814062698453892,first_initial
ALBIN P.,M,0.00010800085021549384,first_initial
LIAM P.,M,0.00010748833539566191,first_initial
MOHAMED P.,M,0.00010688263606313326,first_initial
DAVIT P.,M,0.00010683604380678489,first_initial
KASPER P.,M,0.00010548486837268251,first_initial
CHRISTOPHER P.,M,0.00010511213032189564,first_initial
ADOLF P.,M,0.00010371436263144491,first_initial
VINCENT P.,M,0.00010240977945369088,first_initial
MAXIM P.,M,0.00010227000268464581,first_initial
WALTER P.,M,0.00010227000268464581,first_initial
ARSENII P.,M,0.00010096541950689178,first_initial
PHILIP P.,M,0.00010063927371245328,first_initial
pan GRABOWSKI,M,0.0013199646732542558,title_surname
GRABOWSKI,M,0.0013199646732542558,surname_only
PIOTR G.,M,0.03179996043385591,first_initial
KRZYSZTOF G.,M,0.029441553602014725,first_initial
TOMASZ G.,M,0.024843783153302407,first_initial
ANDRZEJ G.,M,0.023936725106712575,first_initial
PAWEŁ G.,M,0.023392853698358192,first_initial
MICHAŁ G.,M,0.022938579198961702,first_initial
JAN G.,M,0.02154905833788462,first_initial
MARCIN G.,M,0.020839504865955476,first_initial
JAKUB G.,M,0.02020668884023208,first_initial
ADAM G.,M,0.018663553309974462,first_initial
ŁUKASZ G.,M,0.017811008203312207,first_initial
MATEUSZ G.,M,0.017592863259089195,first_initial
GRZEGORZ G.,M,0.017223992365579244,first_initial
MAREK G.,M,0.01720372473406771,first_initial
STANISŁAW G.,M,0.016252637005228675,first_initial
WOJCIECH G.,M,0.015633752064153437,first_initial
MARIUSZ G.,M,0.013218456087310907,first_initial
DARIUSZ G.,M,0.013021696988751792,first_initial
MACIEJ G.,M,0.012442695019110746,first_initial
RAFAŁ G.,M,0.012129175726142645,first_initial
ROBERT G.,M,0.011973464405426432,first_initial
KAMIL G.,M,0.011705512339167026,first_initial
ZBIGNIEW G.,M,0.011641168433149943,first_initial
SZYMON G.,M,0.01141174816289063,first_initial
DAWID G.,M,0.011179439172737716,first_initial
KACPER G.,M,0.010815227504862602,first_initial
JACEK G.,M,0.0105854344965525,first_initial
JERZY G.,M,0.01036579860012634,first_initial
BARTOSZ G.,M,0.009558634351147385,first_initial
ARTUR G.,M,0.009240875162851584,first_initial
RYSZARD G.,M,0.008819914126744169,first_initial
JÓZEF G.,M,0.008759670339285743,first_initial
JAROSŁAW G.,M,0.008756781619392145,first_initial
TADEUSZ G.,M,0.008670539352891334,first_initial
SEBASTIAN G.,M,0.00866895521617549,first_initial
DAMIAN G.,M,0.008565287445800393,first_initial
SŁAWOMIR G.,M,0.008429051688237795,first_initial
PATRYK G.,M,0.008397182584895517,first_initial
ANTONI G.,M,0.008231919851627892,first_initial
FILIP G.,M,0.008230382307168396,first_initial
ROMAN G.,M,0.008124757662026668,first_initial
MIROSŁAW G.,M,0.008071595897533191,first_initial
JANUSZ G.,M,0.008067262817692794,first_initial
DANIEL G.,M,0.008008044059874032,first_initial
KAROL G.,M,0.00772518247158315,first_initial
PRZEMYSŁAW G.,M,0.007689306434194914,first_initial
ALEKSANDER G.,M,0.007589226267558641,first_initial
HENRYK G.,M,0.00700332864397804,first_initial
ADRIAN G.,M,0.006967638975615197,first_initial
MIKOŁAJ G.,M,0.006594667963546592,first_initial
FRANCISZEK G.,M,0.006565734172354261,first_initial
DOMINIK G.,M,0.006360355506370699,first_initial
KAZIMIERZ G.,M,0.006174825141591537,first_initial
ARKADIUSZ G.,M,0.006164155514887764,first_initial
WIESŁAW G.,M,0.006063329872149917,first_initial
BARTŁOMIEJ G.,M,0.005873885757837493,first_initial
OLEKSANDR G.,M,0.005828737861435934,first_initial
MARIAN G.,M,0.005548532031756909,first_initial
WIKTOR G.,M,0.005494485014392814,first_initial
KRYSTIAN G.,M,0.005179987284041398,first_initial
LESZEK G.,M,0.005052604055184986,first_initial
RADOSŁAW G.,M,0.004820854172108254,first_initial
WALDEMAR G.,M,0.0047736096241710185,first_initial
IGOR G.,M,0.0044884184230627195,first_initial
HUBERT G.,M,0.004232300789915796,first_initial
BOGDAN G.,M,0.004222190270288202,first_initial
KONRAD G.,M,0.004210588798457461,first_initial
ZDZISŁAW G.,M,0.0039753910884109496,first_initial
MARCEL G.,M,0.0038643617415328123,first_initial
OSKAR G.,M,0.0037719692971940185,first_initial
NIKODEM G.,M,0.0036117851198683637,first_initial
ANDRII G.,M,0.003587463962054521,first_initial
SERHII G.,M,0.003511565176463046,first_initial
MAKSYMILIAN G.,M,0.003509421932671021,first_initial
EDWARD G.,M,0.0033981596245111424,first_initial
MIECZYSŁAW G.,M,0.0032279581120705906,first_initial
LEON G.,M,0.00321095193850344,first_initial
MIŁOSZ G.,M,0.003177358921676274,first_initial
VOLODYMYR G.,M,0.003168506392970086,first_initial
DMYTRO G.,M,0.0030152644618403365,first_initial
WŁADYSŁAW G.,M,0.0029989105798620625,first_initial
OLIWIER G.,M,0.0028971530919972488,first_initial
IVAN G.,M,0.0027884067656801814,first_initial
CZESŁAW G.,M,0.002751412514139585,first_initial
IRENEUSZ G.,M,0.002673044338961647,first_initial
BOGUSŁAW G.,M,0.0026451355774089803,first_initial
MAKSYM G.,M,0.0026102845696604087,first_initial
EUGENIUSZ G.,M,0.0025842860906180247,first_initial
WITOLD G.,M,0.0025281424217182533,first_initial
ALAN G.,M,0.002479406921577871,first_initial
IGNACY G.,M,0.002460117727449651,first_initial
SYLWESTER G.,M,0.0024387318817857546,first_initial
STEFAN G.,M,0.0024270372254423167,first_initial
CEZARY G.,M,0.002244628541838495,first_initial
GABRIEL G.,M,0.0022188164318215045,first_initial
ZYGMUNT G.,M,0.002154425933548074,first_initial
MYKOLA G.,M,0.0021323877962953004,first_initial
JULIAN G.,M,0.002099866401364147,first_initial
TYMON G.,M,0.002044747762104039,first_initial
WŁODZIMIERZ G.,M,0.0020176310689092947,first_initial
VITALII G.,M,0.0019492802288462536,first_initial
TYMOTEUSZ G.,M,0.0018982151158884533,first_initial
VLADYSLAV G.,M,0.0018549309097408288,first_initial
YURII G.,M,0.0018494330234917224,first_initial
NORBERT G.,M,0.001829211984236535,first_initial
MYKHAILO G.,M,0.001825810749523105,first_initial
ZENON G.,M,0.001807593177290897,first_initial
IHOR G.,M,0.0017997656782243728,first_initial
VASYL G.,M,0.0017828060969135705,first_initial
ARTEM G.,M,0.0017501449252133715,first_initial
FABIAN G.,M,0.0017042049604538906,first_initial
OLEH G.,M,0.001647502184477939,first_initial
BŁAŻEJ G.,M,0.0015437878218464939,first_initial
BOHDAN G.,M,0.0014850349865912146,first_initial
VIKTOR G.,M,0.0014456179377205036,first_initial
ERYK G.,M,0.0014100680461267066,first_initial
EMIL G.,M,0.0013829047606756138,first_initial
OLEKSII G.,M,0.001278677883224337,first_initial
DENYS G.,M,0.0012615785251444895,first_initial
NATAN G.,M,0.0011612653972264749,first_initial
RUSLAN G.,M,0.0010894201379373068,first_initial
KSAWERY G.,M,0.0010841552129699423,first_initial
BORYS G.,M,0.0010203238217726918,first_initial
LECH G.,M,0.0010064859216372295,first_initial
YAROSLAV G.,M,0.0010038301630253732,first_initial
PAVLO G.,M,0.0009674416108173056,first_initial
ALIAKSANDR G.,M,0.0009494569998668393,first_initial
OLAF G.,M,0.0009300280289695741,first_initial
WACŁAW G.,M,0.0009183333726261362,first_initial
BRONISŁAW G.,M,0.0009051477640795508,first_initial
REMIGIUSZ G.,M,0.0009037499963891002,first_initial
KAJETAN G.,M,0.0008869767841036913,first_initial
VADYM G.,M,0.0008839948796973963,first_initial
BRUNO G.,M,0.0008639602094676024,first_initial
KUBA G.,M,0.0008227260625993056,first_initial
ANDREI G.,M,0.0008166224770176706,first_initial
ANATOLII G.,M,0.0008112177752812611,first_initial
BERNARD G.,M,0.0007813055467056153,first_initial
BOLESŁAW G.,M,0.0007780906810175786,first_initial
ILLIA G.,M,0.0007552138831505348,first_initial
ANTON G.,M,0.0007348996593826507,first_initial
YEVHEN G.,M,0.0007335484839485483,first_initial
TOBIASZ G.,M,0.0007287028892883191,first_initial
DAVID G.,M,0.0007254880236002825,first_initial
ALBERT G.,M,0.0007149115814092051,first_initial
NAZAR G.,M,0.0006866300818057519,first_initial
ALEXANDER G.,M,0.0006838345464248504,first_initial
